sentiment,type_token_ratio,avg_word_length,exclamation_dens,question_dens,emoji_count,positive_ratio,negative_ratio,sentiment_polarity,first_person_dens,sentence_count
0,1.0,5.375,0.0,0.0,0.0,0.0,0.528,0.0,0.0,1.0
0,1.0,5.125,0.0,0.0,0.0,0.278,0.0,0.0,0.0,1.0
0,1.0,5.6,0.0,0.0,0.0,0.0,0.224,0.0,0.0,1.0
0,1.0,6.428571428571429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,1.0,4.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,1.0,5.111111111111111,0.0,0.0,0.0,0.0,0.163,0.0,0.0,1.0
0,1.0,5.625,0.0,0.0,0.0,0.134,0.084,0.0,0.0,1.0
0,0.896551724137931,5.206896551724138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,0.90625,5.40625,0.0,0.0,0.0,0.136,0.107,0.0,0.0,1.0
0,1.0,6.214285714285714,0.0,0.0,0.0,0.0,0.189,0.0,0.0,1.0
0,1.0,4.7272727272727275,0.0,0.0,0.0,0.139,0.38,0.0,0.0,1.0
0,1.0,6.071428571428571,0.0,0.0,0.0,0.171,0.241,0.0,0.0,1.0
0,0.9285714285714286,4.428571428571429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,0.8571428571428571,5.071428571428571,0.0,0.0,0.0,0.294,0.0,0.0,0.0,1.0
0,1.0,8.222222222222221,0.0,0.0,0.0,0.252,0.0,0.0,0.0,1.0
0,1.0,5.153846153846154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,1.0,5.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,0.8461538461538461,5.153846153846154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,0.9285714285714286,6.035714285714286,0.0,0.0,0.0,0.0,0.135,0.0,0.0,1.0
0,1.0,5.777777777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,1.0,5.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,0.9166666666666666,4.666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,0.7272727272727273,3.6363636363636362,0.0,0.0,0.0,0.115,0.0,0.0,0.0,1.0
0,1.0,5.25,0.0,0.0,0.0,0.434,0.0,0.0,0.0,1.0
0,0.8285714285714286,6.057142857142857,0.0,0.0,0.0,0.042,0.0,0.0,0.0,1.0
0,1.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,1.0,4.111111111111111,0.0,0.0,0.0,0.106,0.0,0.0,0.0,1.0
0,1.0,4.571428571428571,0.0,0.0,0.0,0.0,0.341,0.0,0.0,1.0
0,1.0,6.4375,0.0,0.0,0.0,0.086,0.0,0.0,0.0,1.0
0,1.0,4.833333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,0.92,5.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,0.9333333333333333,4.866666666666666,0.0,0.0,0.0,0.146,0.124,0.0,0.0,1.0
0,1.0,4.444444444444445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,1.0,6.318181818181818,0.0,0.0,0.0,0.091,0.215,0.0,0.0,1.0
0,1.0,5.214285714285714,0.0,0.0,0.0,0.075,0.0,0.0,0.0,1.0
0,0.8823529411764706,5.294117647058823,0.0,0.0,0.0,0.481,0.0,0.0,0.0,1.0
0,0.8387096774193549,5.967741935483871,0.0,0.0,0.0,0.0,0.068,0.0,0.0,1.0
0,1.0,5.454545454545454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,0.925,4.85,0.0,0.0,0.0,0.025,0.121,0.0,0.0,1.0
0,0.8333333333333334,4.833333333333333,0.0,0.0,0.0,0.236,0.0,0.0,0.0,1.0
0,1.0,5.3,0.0,0.0,0.0,0.0,0.204,0.0,0.0,1.0
0,1.0,5.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,1.0,5.083333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,1.0,5.642857142857143,0.0,0.0,0.0,0.172,0.0,0.0,0.0,1.0
0,0.8571428571428571,4.357142857142857,0.0,0.0,0.0,0.0,0.153,0.0,0.0,1.0
0,1.0,6.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,1.0,6.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,1.0,4.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,1.0,4.4,0.0,0.0,0.0,0.0,0.524,0.0,0.0,1.0
0,0.9411764705882353,3.6470588235294117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,1.0,4.6923076923076925,0.0,0.0,0.0,0.132,0.205,0.0,0.0,1.0
0,0.7727272727272727,5.909090909090909,0.0,0.0,0.0,0.202,0.058,0.0,0.0,1.0
0,0.9393939393939394,4.9393939393939394,0.0,0.0,0.0,0.202,0.0,0.0,0.0,1.0
0,1.0,5.833333333333333,0.0,0.0,0.0,0.1,0.283,0.0,0.0,1.0
0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,1.0,4.714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,0.9523809523809523,8.238095238095237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,0.7727272727272727,3.8636363636363638,0.0,0.0,0.0,0.114,0.127,0.0,0.0,1.0
0,1.0,4.666666666666667,0.0,0.0,0.0,0.0,0.304,0.0,0.0,1.0
0,0.8709677419354839,4.354838709677419,0.0,0.0,0.0,0.071,0.0,0.0,0.0,1.0
0,0.8571428571428571,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,1.0,6.285714285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,1.0,5.363636363636363,0.0,0.0,0.0,0.0,0.423,0.0,0.0,1.0
0,0.8125,5.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,1.0,5.333333333333333,0.0,0.0,0.0,0.333,0.0,0.0,0.0,1.0
0,1.0,5.090909090909091,0.0,0.0,0.0,0.0,0.306,0.0,0.0,1.0
0,0.9,5.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,0.9473684210526315,5.631578947368421,0.0,0.0,0.0,0.146,0.0,0.0,0.0,1.0
0,0.9444444444444444,5.166666666666667,0.0,0.0,0.0,0.0,0.066,0.0,0.0,1.0
0,0.875,5.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,0.9333333333333333,4.933333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,1.0,5.777777777777778,0.0,0.0,0.0,0.298,0.0,0.0,0.0,1.0
0,0.9565217391304348,5.695652173913044,0.0,0.0,0.0,0.0,0.107,0.0,0.0,1.0
0,1.0,7.333333333333333,0.0,0.0,0.0,0.252,0.16,0.0,0.0,1.0
0,1.0,5.090909090909091,0.0,0.0,0.0,0.242,0.0,0.0,0.0,1.0
0,0.9166666666666666,5.055555555555555,0.0,0.0,0.0,0.066,0.099,0.0,0.0,1.0
0,1.0,5.285714285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,1.0,5.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,0.9523809523809523,6.0476190476190474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,0.8636363636363636,5.181818181818182,0.0,0.0,0.0,0.11,0.0,0.0,0.0,1.0
0,0.8666666666666667,5.4,0.0,0.0,0.0,0.493,0.0,0.0,0.0,1.0
0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,0.9230769230769231,4.615384615384615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,0.9166666666666666,5.083333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,1.0,3.6666666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,0.9444444444444444,4.222222222222222,0.0,0.0,0.0,0.121,0.155,0.0,0.0,1.0
0,0.7837837837837838,5.216216216216216,0.0,0.0,0.0,0.209,0.0,0.0,0.0,1.0
0,0.9090909090909091,6.045454545454546,0.0,0.0,0.0,0.0,0.13,0.0,0.0,1.0
0,1.0,6.666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,1.0,4.9,0.0,0.0,0.0,0.0,0.182,0.0,0.0,1.0
0,1.0,5.333333333333333,0.0,0.0,0.0,0.0,0.073,0.0,0.0,1.0
0,0.9090909090909091,5.909090909090909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,0.9230769230769231,3.6923076923076925,0.0,0.0,0.0,0.184,0.0,0.0,0.0,1.0
0,1.0,5.333333333333333,0.0,0.0,0.0,0.0,0.351,0.0,0.0,1.0
0,1.0,5.133333333333334,0.0,0.0,0.0,0.161,0.269,0.0,0.0,1.0
0,0.95,5.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,1.0,4.647058823529412,0.0,0.0,0.0,0.272,0.132,-1.850371707708594e-17,0.0,1.0
0,0.7941176470588235,5.176470588235294,0.0,0.0,0.0,0.149,0.069,0.0,0.0,1.0
0,1.0,5.466666666666667,0.0,0.0,0.0,0.0,0.146,0.0,0.0,1.0
0,0.7096774193548387,5.741935483870968,0.0,0.0,0.0,0.079,0.102,0.0,0.0,1.0
0,1.0,5.454545454545454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,0.9285714285714286,5.642857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,0.9473684210526315,4.315789473684211,0.0,0.0,0.0,0.19,0.0,0.0,0.0,1.0
0,1.0,4.714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,1.0,5.333333333333333,0.0,0.0,0.0,0.565,0.0,0.0,0.0,1.0
0,0.8571428571428571,4.285714285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,1.0,5.709677419354839,0.0,0.0,0.0,0.119,0.0,0.0,0.0,1.0
0,1.0,5.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,0.9375,4.1875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,0.9090909090909091,5.333333333333333,0.0,0.0,0.0,0.072,0.0,0.0,0.0,1.0
0,0.9375,5.5625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,0.9375,6.125,0.0,0.0,0.0,0.143,0.0,0.0,0.0,1.0
0,0.8,4.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,1.0,4.571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,0.9166666666666666,6.0,0.0,0.0,0.0,0.0,0.247,0.0,0.0,1.0
0,1.0,4.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,1.0,5.416666666666667,0.0,0.0,0.0,0.0,0.173,0.0,0.0,1.0
0,1.0,5.8,0.0,0.0,0.0,0.119,0.0,0.0,0.0,1.0
0,0.875,5.125,0.0,0.0,0.0,0.088,0.197,0.0,0.0,1.0
0,0.8095238095238095,4.9523809523809526,0.0,0.0,0.0,0.127,0.0,0.0,0.0,1.0
0,0.875,5.1875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,1.0,5.2727272727272725,0.0,0.0,0.0,0.0,0.2,0.0,0.0,1.0
0,1.0,5.7272727272727275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,1.0,5.785714285714286,0.0,0.0,0.0,0.31,0.0,0.0,0.0,1.0
0,0.9,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,1.0,4.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,0.8571428571428571,5.0476190476190474,0.0,0.0,0.0,0.0,0.193,0.0,0.0,1.0
0,1.0,4.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,1.0,5.0,0.0,0.0,0.0,0.206,0.177,0.0,0.0,1.0
0,1.0,5.833333333333333,0.0,0.0,0.0,0.371,0.0,0.0,0.0,1.0
0,0.9722222222222222,4.083333333333333,0.0,0.0,0.0,0.273,0.0,0.0,0.0,1.0
0,1.0,3.6666666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,0.925,4.725,0.0,0.0,0.0,0.057,0.027,0.0,0.0,1.0
0,0.9130434782608695,4.739130434782608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,1.0,4.384615384615385,0.0,0.0,0.0,0.205,0.0,0.0,0.0,1.0
0,0.9166666666666666,5.25,0.0,0.0,0.0,0.325,0.052,0.0,0.0,1.0
0,1.0,6.666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,0.8636363636363636,4.590909090909091,0.0,0.0,0.0,0.0,0.338,0.0,0.0,1.0
0,1.0,5.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,0.9333333333333333,4.866666666666666,0.0,0.0,0.0,0.136,0.0,0.0,0.0,1.0
0,1.0,4.8,0.0,0.0,0.0,0.0,0.206,0.0,0.0,1.0
0,1.0,4.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,1.0,6.909090909090909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,1.0,4.5,0.0,0.0,0.0,0.116,0.075,0.0,0.0,1.0
0,0.9090909090909091,5.636363636363637,0.0,0.0,0.0,0.181,0.227,0.0,0.0,1.0
0,0.84,5.04,0.0,0.0,0.0,0.338,0.0,0.0,0.0,1.0
0,1.0,5.0588235294117645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,0.9444444444444444,4.944444444444445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,0.8857142857142857,4.542857142857143,0.0,0.0,0.0,0.0,0.105,0.0,0.0,1.0
0,0.8571428571428571,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,0.782608695652174,5.043478260869565,0.0,0.0,0.0,0.134,0.0,0.0,0.0,1.0
0,1.0,6.105263157894737,0.0,0.0,0.0,0.0,0.165,0.0,0.0,1.0
0,1.0,4.666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,1.0,6.4,0.0,0.0,0.0,0.356,0.299,0.0,0.0,1.0
0,0.875,5.1,0.0,0.0,0.0,0.07,0.034,0.0,0.0,1.0
0,0.9230769230769231,4.3076923076923075,0.0,0.0,0.0,0.178,0.0,0.0,0.0,1.0
0,0.875,4.916666666666667,0.0,0.0,0.0,0.183,0.235,0.0,0.0,1.0
0,1.0,5.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,1.0,4.714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,0.9166666666666666,6.083333333333333,0.0,0.0,0.0,0.179,0.0,0.0,0.0,1.0
0,1.0,4.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,0.92,5.32,0.0,0.0,0.0,0.054,0.0,0.0,0.0,1.0
0,0.9411764705882353,5.235294117647059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,1.0,5.0,0.0,0.0,0.0,0.0,0.074,0.0,0.0,1.0
0,0.9285714285714286,5.928571428571429,0.0,0.0,0.0,0.198,0.0,0.0,0.0,1.0
0,1.0,3.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,0.96,6.32,0.0,0.0,0.0,0.19,0.0,0.0,0.0,1.0
0,0.75,4.833333333333333,0.0,0.0,0.0,0.214,0.0,0.0,0.0,1.0
0,1.0,4.571428571428571,0.0,0.0,0.0,0.259,0.0,0.0,0.0,1.0
0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,1.0,5.8,0.0,0.0,0.0,0.319,0.352,0.0,0.0,1.0
0,1.0,6.909090909090909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,1.0,5.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,1.0,4.333333333333333,0.0,0.0,0.0,0.225,0.0,0.0,0.0,1.0
0,0.9411764705882353,6.0588235294117645,0.0,0.0,0.0,0.262,0.164,0.0,0.0,1.0
0,1.0,4.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,1.0,5.133333333333334,0.0,0.0,0.0,0.0,0.146,0.0,0.0,1.0
0,0.9375,5.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,1.0,4.428571428571429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,0.8611111111111112,5.333333333333333,0.0,0.0,0.0,0.112,0.0,0.0,0.0,1.0
0,0.76,4.88,0.0,0.0,0.0,0.067,0.143,0.0,0.0,1.0
0,0.9166666666666666,5.5,0.0,0.0,0.0,0.141,0.0,0.0,0.0,1.0
0,0.8888888888888888,5.027777777777778,0.0,0.0,0.0,0.133,0.189,0.0,0.0,1.0
0,1.0,3.7777777777777777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,1.0,6.230769230769231,0.0,0.0,0.0,0.0,0.13,0.0,0.0,1.0
0,0.9230769230769231,4.923076923076923,0.0,0.0,0.0,0.0,0.155,0.0,0.0,1.0
0,1.0,5.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,1.0,3.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,1.0,4.75,0.0,0.0,0.0,0.0,0.494,0.0,0.0,1.0
0,1.0,5.0,0.0,0.0,0.0,0.556,0.0,0.0,0.0,1.0
0,0.8260869565217391,4.956521739130435,0.0,0.0,0.0,0.089,0.093,0.0,0.0,1.0
0,1.0,5.8125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,1.0,6.166666666666667,0.0,0.0,0.0,0.0,0.324,0.0,0.0,1.0
0,1.0,5.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,0.8709677419354839,4.451612903225806,0.0,0.0,0.0,0.0,0.112,0.0,0.0,1.0
0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,1.0,7.0,0.0,0.0,0.0,0.417,0.0,0.0,0.0,1.0
0,1.0,5.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,1.0,4.5,0.0,0.0,0.0,0.0,0.351,0.0,0.0,1.0
0,1.0,3.6666666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,0.9642857142857143,4.535714285714286,0.0,0.0,0.0,0.084,0.138,0.0,0.0,1.0
0,1.0,5.055555555555555,0.0,0.0,0.0,0.071,0.0,0.0,0.0,1.0
0,1.0,6.0,0.0,0.0,0.0,0.0,0.242,0.0,0.0,1.0
0,1.0,4.9655172413793105,0.0,0.0,0.0,0.071,0.082,0.0,0.0,1.0
0,1.0,5.571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,1.0,5.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,1.0,4.4,0.0,0.0,0.0,0.0,0.412,0.0,0.0,1.0
0,1.0,4.833333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,1.0,5.916666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,1.0,6.857142857142857,0.0,0.0,0.0,0.394,0.0,0.0,0.0,1.0
0,1.0,5.125,0.0,0.0,0.0,0.271,0.0,0.0,0.0,1.0
0,0.8260869565217391,4.739130434782608,0.0,0.0,0.0,0.088,0.111,0.0,0.0,1.0
0,1.0,6.5,0.0,0.0,0.0,0.375,0.0,0.0,0.0,1.0
0,1.0,5.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,0.9090909090909091,5.363636363636363,0.0,0.0,0.0,0.307,0.0,0.0,0.0,1.0
0,0.9259259259259259,5.62962962962963,0.0,0.0,0.0,0.16,0.169,0.0,0.0,1.0
0,0.9473684210526315,5.7894736842105265,0.0,0.0,0.0,0.106,0.142,0.0,0.0,1.0
0,0.9285714285714286,5.714285714285714,0.0,0.0,0.0,0.161,0.0,0.0,0.0,1.0
0,0.8333333333333334,4.0,0.0,0.0,0.0,0.144,0.0,0.0,0.0,1.0
0,0.9629629629629629,4.703703703703703,0.0,0.0,0.0,0.094,0.0,0.0,0.0,1.0
0,1.0,8.25,0.0,0.0,0.0,0.531,0.0,0.0,0.0,1.0
0,0.8888888888888888,7.555555555555555,0.0,0.0,0.0,0.286,0.0,0.0,0.0,1.0
0,1.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,0.8857142857142857,5.828571428571428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,1.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,0.875,4.0,0.0,0.0,0.0,0.153,0.0,0.0,0.0,1.0
0,0.7,5.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,1.0,5.5,0.0,0.0,0.0,0.0,0.379,0.0,0.0,1.0
0,1.0,4.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,1.0,5.333333333333333,0.0,0.0,0.0,0.282,0.0,0.0,0.0,1.0
0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,1.0,5.166666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,1.0,4.777777777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,1.0,5.6,0.0,0.0,0.0,0.217,0.0,0.0,0.0,1.0
0,0.95,4.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,0.9523809523809523,4.428571428571429,0.0,0.0,0.0,0.363,0.0,0.0,0.0,1.0
0,1.0,4.142857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,0.8181818181818182,4.863636363636363,0.0,0.0,0.0,0.059,0.286,0.0,0.0,1.0
0,0.9411764705882353,4.294117647058823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,0.8888888888888888,4.555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,1.0,4.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,1.0,6.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,1.0,5.277777777777778,0.0,0.0,0.0,0.127,0.145,0.0,0.0,1.0
0,1.0,4.545454545454546,0.0,0.0,0.0,0.194,0.181,0.0,0.0,1.0
0,1.0,4.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,1.0,5.857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,1.0,4.785714285714286,0.0,0.0,0.0,0.249,0.0,0.0,0.0,1.0
0,1.0,5.2,0.0,0.0,0.0,0.0,0.262,0.0,0.0,1.0
0,0.9,4.85,0.0,0.0,0.0,0.135,0.058,0.0,0.0,1.0
0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,1.0,6.454545454545454,0.0,0.0,0.0,0.0,0.194,0.0,0.0,1.0
0,1.0,6.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,1.0,4.0,0.0,0.0,0.0,0.302,0.0,0.0,0.0,1.0
0,1.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,0.9090909090909091,4.818181818181818,0.0,0.0,0.0,0.203,0.0,0.0,0.0,1.0
0,0.9629629629629629,5.592592592592593,0.0,0.0,0.0,0.0,0.416,0.0,0.0,1.0
0,1.0,4.8,0.0,0.0,0.0,0.559,0.0,0.0,0.0,1.0
0,1.0,3.923076923076923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,1.0,5.6923076923076925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,0.9459459459459459,5.783783783783784,0.0,0.0,0.0,0.051,0.044,0.0,0.0,1.0
0,1.0,4.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,1.0,6.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,1.0,6.111111111111111,0.0,0.0,0.0,0.14,0.0,0.0,0.0,1.0
0,0.9166666666666666,4.833333333333333,0.0,0.0,0.0,0.203,0.0,0.0,0.0,1.0
0,0.9615384615384616,5.923076923076923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,1.0,5.375,0.0,0.0,0.0,0.263,0.0,0.0,0.0,1.0
0,0.8823529411764706,5.735294117647059,0.0,0.0,0.0,0.318,0.054,0.0,0.0,1.0
0,0.8888888888888888,4.555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,1.0,5.363636363636363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,1.0,4.214285714285714,0.0,0.0,0.0,0.322,0.0,0.0,0.0,1.0
0,1.0,5.333333333333333,0.0,0.0,0.0,0.164,0.207,0.0,0.0,1.0
0,1.0,5.666666666666667,0.0,0.0,0.0,0.0,0.298,0.0,0.0,1.0
0,1.0,4.285714285714286,0.0,0.0,0.0,0.0,0.273,0.0,0.0,1.0
0,1.0,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,0.75,3.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,1.0,5.090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,1.0,4.428571428571429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,0.9565217391304348,4.695652173913044,0.0,0.0,0.0,0.196,0.076,0.0,0.0,1.0
0,1.0,6.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,1.0,5.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1.0
0,0.8333333333333334,5.333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,0.9473684210526315,5.684210526315789,0.0,0.0,0.0,0.122,0.0,0.0,0.0,1.0
0,0.8636363636363636,5.2727272727272725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,0.9473684210526315,5.815789473684211,0.0,0.0,0.0,0.125,0.153,0.0,0.0,1.0
0,1.0,4.714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,1.0,5.0,0.0,0.0,0.0,0.0,0.191,0.0,0.0,1.0
0,0.7777777777777778,4.0,0.0,0.0,0.0,0.0,0.527,0.0,0.0,1.0
0,1.0,7.166666666666667,0.0,0.0,0.0,0.0,0.324,0.0,0.0,1.0
0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,0.9629629629629629,4.37037037037037,0.0,0.0,0.0,0.067,0.0,0.0,0.0,1.0
0,0.9655172413793104,5.172413793103448,0.0,0.0,0.0,0.164,0.0,0.0,0.0,1.0
0,0.8709677419354839,5.612903225806452,0.0,0.0,0.0,0.199,0.116,0.0,0.0,1.0
0,0.8,4.133333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,1.0,4.428571428571429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,0.9166666666666666,5.166666666666667,0.0,0.0,0.0,0.185,0.178,0.0,0.0,1.0
0,0.9166666666666666,4.666666666666667,0.0,0.0,0.0,0.342,0.0,0.0,0.0,1.0
